Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PHLPP1	1855.75157232671	-0.511025413403019	0.1025097382169	-4.98514016611514	6.19169100933724e-07	1.34024400173286e-06
PHLPP2	1142.74558825511	-0.116519009327484	0.0825742366569799	-1.41108188273678	0.158220471404659	0.189948885693191
PHOSPHO1	22.0445920351452	-0.786799825165587	0.214785499092277	-3.66318875571558	0.000249094841807936	0.000425566257905672
PHOSPHO2	266.498016676443	0.0575353050871759	0.111810995918977	0.514576447640877	0.606849026774051	0.648044051319327
PHPT1	1900.58604918021	0.424498199842109	0.104214287687373	4.0733205519337	4.63475645033687e-05	8.52905525328068e-05
PHRF1	2381.41827916719	0.0620107146634262	0.0836032135094409	0.741726448785652	0.45825309161802	0.504094384494214
PHTF1	678.689518119792	0.733508801642323	0.0656063155817541	11.1804602215205	5.08257243379418e-29	4.75086453518082e-28
PHTF2	1898.00848962978	0.843884154246118	0.0851114557093673	9.91504783008006	3.5808490326906e-23	2.37653233991995e-22
PHYH	2492.67806717607	-0.611417656094516	0.138817984655734	-4.40445564464014	1.06049835737466e-05	2.06660882321317e-05
PHYHD1	1237.02930833055	-0.508515789759	0.184072830158553	-2.76257929712378	0.00573466298479207	0.0084254076779266
PHYHIP	223.115103426871	-2.53632440330009	0.158349171048211	-16.0172887960865	9.67789688494109e-58	3.86356344249712e-56
PHYHIPL	72.8666333940461	-1.6075769422747	0.21588970165444	-7.44628822012013	9.60029492429972e-14	3.46582075689749e-13
PI15	4941.08720711034	-2.4604247417866	0.282305270123379	-8.7154757710024	2.89540124947839e-18	1.41215488675666e-17
PI16	3746.29409242046	-3.87269066332182	0.305895097409697	-12.6601919942998	9.82587509708541e-37	1.34150843641506e-35
PI3	217.965403695321	-2.19623180608095	0.332291577957868	-6.60935140029161	3.86007467006835e-11	1.15699520000585e-10
PI4K2A	2440.26470079664	0.0999512437551324	0.0491129125255662	2.03513167139297	0.0418376259747123	0.0550469356691897
PI4K2B	1773.20593184272	0.49755468858498	0.0872176933089488	5.70474487123279	1.16517477714068e-08	2.90998433017602e-08
PI4KA	5553.11629881347	0.320951081695823	0.0721822133610869	4.44640122200584	8.73207906127073e-06	1.71305903916209e-05
PI4KAP1	547.169334767005	-0.598583427973862	0.0971980415985052	-6.15838980014045	7.34882935999647e-10	2.00873097898742e-09
PI4KAP2	266.793458411616	-0.537239455310879	0.125204802699501	-4.2908853632419	1.77962170897333e-05	3.3957955867377e-05
PI4KB	5534.01397050823	0.241691479774558	0.0545085526493303	4.43401022458678	9.249623654913e-06	1.8107674166893e-05
PIAS1	1343.39009020942	-0.184255194813919	0.0610640920376509	-3.01740660780334	0.00254947586304987	0.00390241553916069
PIAS2	781.42073444146	0.158796499781453	0.0772464169818879	2.05571346847954	0.0398101429311394	0.052545923150677
PIAS3	3570.42482311383	0.594007809786724	0.0686986106231824	8.64657675604106	5.30673491277089e-18	2.53197890588454e-17
PIAS4	776.794280818796	0.610553260145036	0.0780012013219116	7.82748534378693	4.97724642816724e-15	1.95628611479983e-14
PIBF1	1275.09995687542	0.00755173351979262	0.0677659986637778	0.11143838604461	0.911268721950058	0.924043243291779
PICALM	13083.6920696438	-0.373938026691746	0.0699271049688433	-5.3475405117709	8.91574597418853e-08	2.06601613911799e-07
PICK1	845.587047272759	0.0312007001479116	0.0994159882267541	0.313839863229515	0.753642666381487	0.78314274834726
PID1	1052.62435728302	-2.1281278246362	0.174832062900871	-12.1724115664233	4.36007490595297e-34	5.24563447392996e-33
PIGA	670.227492721709	0.050848994439906	0.0733406151973326	0.693326532687107	0.488104655810775	0.533582136393768
PIGB	785.327744835033	0.064714317376472	0.0728739000066376	0.888031481375054	0.374523817390497	0.419719001949453
PIGC	2084.41576751556	0.681608177940719	0.0606563810823837	11.2372048212859	2.67725458338368e-29	2.5355932447674e-28
PIGF	804.290330854279	0.347446854015662	0.0705290556524134	4.92629386288647	8.38039336868921e-07	1.79187014279133e-06
PIGG	1966.83661793703	0.190411972536373	0.0635363593794035	2.99689775108673	0.00272742176620086	0.00416025477183414
PIGH	916.348634084943	0.133562383998895	0.0675619175464755	1.97688859122476	0.0480542246974411	0.0627115984468277
PIGK	2840.43601001391	-0.0671674511315706	0.0703210906800796	-0.955153716786672	0.339499967479633	0.383796328567376
PIGL	174.595758100346	-0.517718769363902	0.0993011916545568	-5.21362091166954	1.85189725942891e-07	4.18854961043236e-07
PIGM	1676.57754743314	0.919906815572658	0.0648707926698465	14.1806008176042	1.20807793712171e-45	2.6680925756964e-44
PIGN	2142.1896610381	0.360967137380521	0.078384511040111	4.60508246579234	4.12302442148028e-06	8.33217635554564e-06
PIGO	2449.68752303444	0.689765259877215	0.0773337564623033	8.91932955841146	4.69119446375879e-19	2.41434221602521e-18
PIGP	1003.18231734434	-0.0545064198492142	0.0966851102822288	-0.563751954050702	0.572922954089972	0.615381926506693
PIGQ	2275.59803575199	1.03129807055181	0.0976917262589774	10.5566572528146	4.73214186677419e-26	3.69777725952241e-25
PIGR	9946.92642621381	-2.76455105526768	0.348209533947983	-7.93933188423455	2.03273198074318e-15	8.18752250430122e-15
PIGS	4331.04085664484	0.255349025545641	0.0889541032101872	2.87057051142749	0.00409731804004776	0.0061317840157078
PIGT	10867.6058969138	0.910767482117006	0.0982015911340433	9.27446767001796	1.78508174770739e-20	1.00245562961531e-19
PIGU	1442.20238079055	0.97743740683431	0.0646571276692928	15.117241394231	1.24656265785092e-51	3.61342767493589e-50
PIGV	1366.95475882204	0.0543120045789898	0.0714478414491982	0.760162987115677	0.447157166206644	0.492988978110367
PIGW	631.243269054512	0.81845216868801	0.0985829621541077	8.30216652861965	1.02229775448674e-16	4.48292916866e-16
PIGX	2110.690127939	0.968713263108135	0.0835673936576269	11.5920004287429	4.52440489340394e-31	4.71548848407711e-30
PIGY	4471.59303469396	-0.159637833043724	0.0741998763492796	-2.15145686082095	0.0314401572993098	0.0421366514068346
PIGZ	361.62348351455	-0.941103474331253	0.119462784559027	-7.87779623424273	3.33205514943151e-15	1.32517472008538e-14
PIH1D1	2036.64494398039	0.293682393400281	0.0737307705307063	3.9831727145449	6.80012979820658e-05	0.000122943415257876
PIH1D2	109.604475212143	0.534237227716517	0.127219091192066	4.19934793363651	2.67684729667485e-05	5.02813639324189e-05
PIK3AP1	1217.08891853896	0.260076805465419	0.130229315166825	1.99706805746662	0.0458177903237663	0.0599585672709934
PIK3C2A	5343.88702383143	-0.287598326168924	0.0796409561284224	-3.61118625578988	0.000304799658458571	0.000516482799609398
PIK3C2B	3004.63597908852	-0.482534133958746	0.0778265920549182	-6.20011902381961	5.64204758900405e-10	1.55595397745724e-09
PIK3C2G	818.255334747102	-2.65514847262654	0.29155806048772	-9.10675722079162	8.48810608561919e-20	4.56666478553835e-19
PIK3C3	1820.24059815562	-0.0702567907332503	0.0514396409078001	-1.36581028742362	0.171998516611344	0.205224319646208
PIK3CA	2231.48931617722	-0.537895976831778	0.0845498398639397	-6.36188049199594	1.99298487676084e-10	5.6789625084282e-10
PIK3CB	3366.71998192182	0.264088477985556	0.0768353255113348	3.4370711157669	0.000588041185038428	0.000965617145357801
PIK3CD	1001.71176588522	-0.296390905523907	0.120360536170073	-2.4625256330289	0.013796231085792	0.019322565768883
PIK3CG	339.013756230405	0.0897206940978245	0.141704715052126	0.633152496477065	0.526634063380382	0.570716276918785
PIK3IP1	3104.12273352024	-0.771776039546146	0.0971733395188085	-7.94226115278012	1.98528393667043e-15	8.00663488423427e-15
PIK3R1	15667.6233633384	-1.22241201959936	0.109637205891346	-11.1496093836139	7.19213963283118e-29	6.6635046927212e-28
PIK3R2	4300.74829478919	1.26725728143038	0.0832138217921883	15.2289277686961	2.27288493760229e-52	6.81390163137841e-51
PIK3R3	6891.75532147317	0.802528075935387	0.0935667881667264	8.57706128060487	9.7327771369354e-18	4.56638389385106e-17
PIK3R4	3059.40619073868	0.0687072780832318	0.052345044963189	1.31258418311703	0.189323102211851	0.224705404092931
PIK3R5	494.08806999886	0.142627853665913	0.140431420620028	1.01564060974522	0.309800559090486	0.353567707628131
PIK3R6	83.8478286832231	0.710371629608937	0.14546535356716	4.88344208561639	1.04249779101466e-06	2.21551855343804e-06
PIKFYVE	2938.70926826114	-0.523322101399035	0.0760199345591376	-6.88401146928022	5.819018652998e-12	1.84888384322235e-11
PILRA	318.031609767722	0.782483354520932	0.135617340018694	5.76978839441232	7.9371135198973e-09	2.01125410726756e-08
PILRB	2439.27652833629	-0.423775380548341	0.108428885572197	-3.90832551964365	9.29380304111978e-05	0.000165616431410801
PIM1	2295.47490943039	-0.642159762401099	0.148622712059298	-4.32073774932118	1.55508403982545e-05	2.98540543267684e-05
PIM2	1166.83738979862	0.734086817796038	0.147703529033163	4.97000188554207	6.69522505633073e-07	1.44507259667779e-06
PIM3	3196.85662546591	0.0956090137291861	0.0999720875151168	0.956357080317334	0.338891860811078	0.383218770392964
PIN1	1171.08708339827	0.280321754505526	0.115102577893436	2.43540813451678	0.0148750011685003	0.0207523571995117
PIN4	791.940496528963	0.40791656491326	0.0749403380577886	5.44321757127255	5.23266695928031e-08	1.23616367462009e-07
PINK1	5014.28086192108	-0.769664387303599	0.101822156632497	-7.55890871651364	4.06465016824878e-14	1.50176824046661e-13
PINX1	241.928829763547	-0.267454291835628	0.0843334192013502	-3.17139153574537	0.00151710510910734	0.00238374157687462
PION	1053.00231406422	0.0011021481041767	0.0913072249526411	0.0120707655363347	0.990369156416467	0.992381146458282
PIP	22763.4037174393	0.250668929353722	0.39769618012171	0.630302582431162	0.528496633719327	0.572459363725791
PIP4K2A	2281.04047339519	0.275026597952783	0.0771550383531941	3.56459673694657	0.000364416033205445	0.000612108694888865
PIP4K2B	7014.35314787659	-0.0343789320199649	0.0957130019136317	-0.359187689578343	0.719454685289611	0.751329863068336
PIP4K2C	3815.28963623011	0.978945379701378	0.070862980748724	13.814623225809	2.08039872211453e-43	4.04510572737658e-42
PIP5K1A	4398.19277092133	0.717841907450555	0.0621699227448612	11.546450047823	7.69329468696872e-31	7.92912182475881e-30
PIP5K1B	412.136038750007	-0.767470083727947	0.218746127787029	-3.50849677428418	0.000450646699228986	0.000749446087338312
PIP5K1C	3354.47213140051	0.247363073345145	0.0632935602538612	3.90818706283875	9.29912959045774e-05	0.00016569262656715
PIP5KL1	56.8253236710318	0.297161997265841	0.168970317145891	1.75866390195189	0.0786346121350798	0.0993103635077746
PIPOX	44.3668783285901	0.382115605933029	0.109049634356473	3.5040521519213	0.000458235608118984	0.000761183746384521
PIPSL	438.984802712754	0.645277053444004	0.0732491067392005	8.80935047769905	1.25873061797102e-18	6.30725234025578e-18
PIR	723.536935256149	-0.223848275570684	0.149733513277962	-1.49497778199552	0.134920240737767	0.163872546883914
PISD	2428.42740310658	-0.48229166150467	0.0977223112434113	-4.93532802660956	8.00161598671127e-07	1.71436796867459e-06
PITPNA	5350.70730630023	0.053688689998039	0.0488523582629123	1.09899894103573	0.271768527802632	0.313704554199525
PITPNB	4040.89668644786	0.00940222706112329	0.0572281279495056	0.164293807922901	0.869499856022863	0.886706540103765
PITPNC1	910.317877217291	0.00483767544584238	0.120309226365272	0.0402103445595657	0.967925430535377	0.973481479310694
PITPNM1	1044.07251840816	0.524607986392965	0.121022756383067	4.33478795287435	1.45900692256055e-05	2.80916729693007e-05
PITPNM2	637.649412837476	-0.608215230975274	0.114022533335292	-5.33416696844272	9.59841731177149e-08	2.21931734001942e-07
PITPNM3	350.886172939247	-0.618218331020687	0.139466494778582	-4.43273728218507	9.30442145883114e-06	1.82104284453653e-05
PITRM1	4956.48912205424	0.204377607825322	0.075553597911789	2.70506783891271	0.00682904416105448	0.00994984730441358
PITX1	686.633858547588	3.88971651206527	0.255489438844187	15.2245686931798	2.42955552057969e-52	7.26976489639869e-51
PITX2	57.3047083180529	0.403470113561706	0.211482275080725	1.90781999771705	0.0564144851815403	0.0728284909396405
PIWIL2	67.4707710378236	-1.89502358257668	0.219108311382015	-8.64879826157165	5.20445728046917e-18	2.48468322300086e-17
PIWIL4	175.960019391142	-1.53917428905849	0.138712575523269	-11.096140946502	1.30977937188347e-28	1.19042714208821e-27
PJA1	2271.17155790116	-0.722680560806767	0.0844721095140026	-8.55525646233531	1.17606968957294e-17	5.50146631114673e-17
PJA2	11420.6318195304	-0.507809371019827	0.0705159969648953	-7.20133576601955	5.96255156814979e-13	2.03337966431994e-12
PKD1	4638.59660090892	-0.786260495476368	0.0988253386023852	-7.9560617408033	1.7760180036412e-15	7.1939450037036e-15
PKD1L1	79.7822045673917	-1.12163100605014	0.174795316245887	-6.41682529108691	1.39145449862315e-10	4.00837522630406e-10
PKD1L2	249.119610535042	-3.26235616653624	0.235613902928254	-13.8461955172893	1.34130403717618e-43	2.65050418073073e-42
PKD2	3127.91883177398	-1.23563137224537	0.0977490669394225	-12.6408508125313	1.2568649828959e-36	1.69832938434323e-35
PKDCC	1230.35289971071	-2.49740852091452	0.195554375015943	-12.7709161235125	2.38332667734876e-37	3.3827793316933e-36
PKHD1	45.9167615351758	-1.33446760386241	0.266841927498746	-5.00096673851483	5.70435542309582e-07	1.24034570140329e-06
PKHD1L1	207.255185541606	-3.60581389905124	0.262887255003452	-13.7161989804485	8.1212684844922e-43	1.53923416745141e-41
PKIA	275.784996680619	-0.613935426491575	0.178199067993952	-3.4452224324339	0.000570589645879806	0.000938132428931149
PKIB	1657.76759131198	1.93242416046124	0.195839679195077	9.86737809418256	5.76518371257547e-23	3.78323686906378e-22
PKIG	1887.29262848299	-0.330201262964241	0.0869672208833494	-3.7968473593878	0.000146547962876106	0.000256255802461002
PKM2	44275.8223969817	0.912686155851423	0.100805122238906	9.05396606422813	1.3786768408873e-19	7.34471456214591e-19
PKMYT1	460.190005294531	3.94383128353401	0.216277894295669	18.2350179447488	2.72164616528987e-74	2.63298394972122e-72
PKN1	5417.37638266876	0.614394447338632	0.110266711348191	5.57189418117812	2.51984466968573e-08	6.12067630872986e-08
PKN2	4249.91041593012	-0.350420848999435	0.0723904981403645	-4.84070227448874	1.29381087276938e-06	2.72391237018696e-06
PKN3	683.698958713314	-0.913348165085402	0.105433944713338	-8.66275247093034	4.60507618567491e-18	2.20654653211509e-17
PKNOX1	1318.28982027156	0.166510146471833	0.0435568798910208	3.82282080094904	0.000131933663582084	0.000231677276283506
PKNOX2	113.406732476556	-2.13375404480316	0.20956975995566	-10.1815932091281	2.39605835197696e-24	1.70195694379841e-23
PKP1	2639.51142639416	-1.61300377053102	0.225152328953612	-7.16405545537726	7.83246952115601e-13	2.65613358879805e-12
PKP2	1584.12902930665	-0.178848810017794	0.148904383323502	-1.20109835604528	0.229713050666841	0.268879535033062
PKP3	2194.34759857837	1.11815972048724	0.155210752525457	7.20413825906709	5.84120742514967e-13	1.99329149290598e-12
PKP4	7489.76955830921	-0.134099520694585	0.0638522339958061	-2.10015393828496	0.0357153017955734	0.0474922311565793
PL-5283	3603.32456082336	0.605419139540306	0.0789180179341149	7.67149448742799	1.70003786526586e-14	6.43338063291994e-14
PLA1A	152.776109406978	0.431229466755229	0.184057166275805	2.34291049612838	0.0191339725951501	0.02634450483305
PLA2G12A	3344.85615639693	0.255980827788671	0.0821854764471734	3.11467231017646	0.00184149364117185	0.00286093726380678
PLA2G15	1471.5315852549	0.245126652940872	0.0847875479758425	2.89106901653428	0.00383933794838829	0.00577035075372997
PLA2G16	7585.47725013438	-1.4055354419938	0.17519581497691	-8.02265420654622	1.0348436244955e-15	4.24296648847362e-15
PLA2G2A	1654.6955489431	-3.00816115845878	0.338647451934972	-8.88286960752449	6.51573219756039e-19	3.31625820283391e-18
PLA2G2D	127.595838335424	0.99192402470922	0.297942119710956	3.32925074733147	0.0008707996808467	0.00140895138182553
PLA2G4A	687.491750591397	-1.64050247585713	0.188897971231898	-8.6845955261382	3.80092418469957e-18	1.83461198250773e-17
PLA2G4C	493.739276711399	0.114782140997173	0.120743204434371	0.950630236582484	0.341792113862225	0.386166070322665
PLA2G4F	168.960695515578	1.59496474545508	0.227616942528607	7.0072320967699	2.43078853028546e-12	7.95416151360684e-12
PLA2G5	96.1105856755457	-1.50893742943518	0.175435199617618	-8.60110988401466	7.89488497715174e-18	3.72626283162843e-17
PLA2G6	746.407200475963	-0.474075133703013	0.113996647461361	-4.15867610373102	3.20097404143957e-05	5.97138999875318e-05
PLA2G7	393.992672885207	0.13059554616943	0.198732586355538	0.657142085072005	0.511089560509896	0.555742054866953
PLA2R1	1619.37488888962	-1.36972191478472	0.110420079305132	-12.4046452728916	2.46602436318027e-35	3.12594358384161e-34
PLAA	2753.76213751406	0.379039229310521	0.0620460071989201	6.10900276137541	1.00255593929917e-09	2.71078611227857e-09
PLAC2	595.329424854184	2.73170415934492	0.213673538641407	12.7844756852618	2.00208421792965e-37	2.85709194864549e-36
PLAC8	105.113286010915	0.458201196878728	0.22821988574687	2.00771810650603	0.0446732554395509	0.0585725920866616
PLAC9	1042.33416287076	-3.62668175853532	0.205670528083942	-17.6334538172389	1.36375893138063e-69	1.00491189667949e-67
PLAG1	121.373407923822	-0.889434737369911	0.155702823098286	-5.71238670996004	1.11402578424986e-08	2.78532941047028e-08
PLAGL1	1436.5055640783	-2.02618804379856	0.110320182819301	-18.3664311644349	2.43933709626346e-75	2.67124351881795e-73
PLAGL2	1649.63819455174	0.41068824205013	0.0691009233956537	5.94331047790255	2.79322658365292e-09	7.32275810434296e-09
PLAT	8852.80021299006	-0.0352680776676393	0.183345013612229	-0.192359077418001	0.847460945239262	0.867274178635655
PLAU	4219.66550557748	1.55814325280331	0.142973345216574	10.8981380441442	1.17639936997975e-27	1.00709238139037e-26
PLAUR	1349.65679722282	1.5877957943551	0.142624651874185	11.1326883080195	8.69722652173267e-29	7.99222406883464e-28
PLB1	173.892439475333	-0.686532279821671	0.137604042345156	-4.98918685905769	6.0633975070036e-07	1.31427787337374e-06
PLBD1	2367.30384365463	-0.0809713322588676	0.133819618904394	-0.605078186007363	0.545127047661109	0.58889555487895
PLBD2	2301.71357536639	0.00606093899882073	0.0830533089969487	0.072976490305081	0.941824825636614	0.950200619031591
PLCB1	1506.77635311418	-0.696305104316186	0.1598408898315	-4.35623891389876	1.3231635021233e-05	2.5566677202527e-05
PLCB2	682.578174985317	0.00130281680930646	0.126139449561134	0.0103283850836455	0.991759287517733	0.993271019680352
PLCB3	1852.57680504949	0.587134547217679	0.0847344299429982	6.92911426456343	4.23483656235014e-12	1.36117280374438e-11
PLCB4	1334.77584314984	-0.0633348708708464	0.166292752568632	-0.380863687037154	0.703304398839466	0.736708321064139
PLCD1	1082.97224606899	-0.623907284211876	0.0937539044402084	-6.65473387948097	2.83813107520487e-11	8.58187707093107e-11
PLCD3	1931.48423524445	-1.02636497798478	0.122376189056708	-8.38696633631217	4.98847772010198e-17	2.24175848299482e-16
PLCD4	412.15359177104	0.432075194229178	0.127500159003045	3.38882082663802	0.00070193860537141	0.00114501602028569
PLCE1	876.291301192907	-0.661645985506117	0.153174703440285	-4.3195512747577	1.56346780572009e-05	3.00003940477002e-05
PLCG1	4443.24255272103	-0.0564391702987504	0.0693625268440617	-0.813683884752857	0.415826068492648	0.461252199919848
PLCG2	1636.18690440629	-0.570344030861289	0.132693741656866	-4.29819842096356	1.72191984778488e-05	3.28887525190405e-05
PLCH1	569.711839034133	0.688640022160232	0.260057884690826	2.64802593076127	0.00809633147371974	0.011675779756345
PLCH2	622.728756203492	-1.65466817746399	0.222441498451384	-7.43866674601472	1.01706538438511e-13	3.6641773009753e-13
PLCL1	934.192881161816	-0.033190359313957	0.158791609763488	-0.20901834400062	0.834433918449883	0.855761476329097
PLCL2	854.100768569383	-1.11455255263091	0.133839609834027	-8.32752392220102	8.25507259909803e-17	3.65555292937874e-16
PLCXD1	886.385181896671	-0.230976152083427	0.122901105562702	-1.87936594244538	0.0601945433267396	0.0774231446753145
PLCXD2	84.3893822809196	0.216269077528344	0.155525854615973	1.3905667199988	0.164356854026264	0.196806380981103
PLCXD3	242.359955012425	-2.40885111780694	0.233386029070901	-10.3213166931905	5.64437317692767e-25	4.16110895871774e-24
PLD1	1515.14915412501	-0.922001937607269	0.124751229578122	-7.39072424957454	1.46031186973271e-13	5.20987734701698e-13
PLD2	2207.05005371751	-0.436823212573698	0.0784118408385202	-5.57088327352603	2.53451098057696e-08	6.15440462776687e-08
PLD3	10340.4114767629	0.0527876607853342	0.0989348274587866	0.533559941844787	0.593646029170956	0.635390228330741
PLD4	252.437057338452	0.347478893085706	0.200331379354966	1.73452054393341	0.0828257638318496	0.1042611534976
PLD6	413.604614944954	-0.16680413720877	0.120166578169224	-1.38810757325443	0.16510429082024	0.197551374303389
PLDN	3819.39129810688	-0.154238899804999	0.0523615603058416	-2.94565133094002	0.00322275456373755	0.00488040110588471
PLEC	17690.3262038469	0.214958388665489	0.102045872050779	2.10648784066958	0.0351619982242866	0.0468025280660737
PLEK	1514.04799335028	0.376247108830523	0.160008897895808	2.35141366372964	0.0187022292301734	0.0257996196947427
PLEK2	287.268752063146	1.38577812924461	0.160483936151962	8.63499589100566	5.8729148589947e-18	2.79619548343863e-17
PLEKHA1	2397.32593791611	-0.0106567274411148	0.0645716257160219	-0.165037310474136	0.868914615186248	0.886281666679945
PLEKHA2	2634.15278859993	-0.211125847727001	0.105905430571517	-1.99353183861927	0.0462032407437151	0.0604028273327511
PLEKHA3	1077.11437739853	0.0926121641843199	0.0598107889874407	1.54841903529758	0.121521441146364	0.148744205964218
PLEKHA4	2080.25734074583	-1.22062278443901	0.144275764038148	-8.46034531562948	2.66586942793857e-17	1.22310430634749e-16
PLEKHA5	2183.63639211536	-0.310791285491655	0.0824914760711077	-3.76755636211131	0.000164853328962358	0.000287023533665389
PLEKHA6	4406.33896479642	0.417895890052251	0.127680474561825	3.27298196130918	0.00106419269012043	0.00170610558463899
PLEKHA7	1357.05627159213	-0.397787440528972	0.0836915120658555	-4.75302011769079	2.00400398948125e-06	4.15476451618852e-06
PLEKHA8	293.988783210314	0.837561386738965	0.0881672942239817	9.49968346098056	2.10529273705883e-21	1.25982559758623e-20
PLEKHA9	284.299238390434	-0.527376216350704	0.092452911016514	-5.70426837351291	1.16843860091952e-08	2.91767352302453e-08
PLEKHB1	1304.07090074567	0.145012003253782	0.205786253348348	0.704672935603288	0.481013797731274	0.526633796877349
PLEKHB2	6725.34803090753	0.661811332054832	0.0657553710137406	10.0647494166908	7.90884767135721e-24	5.46035984805744e-23
PLEKHF1	558.555918864873	-0.97952198314741	0.14276916734838	-6.86087900728047	6.84381114807475e-12	2.16388448272906e-11
PLEKHF2	4227.61308121901	1.28782324557032	0.114122618619296	11.2845574448865	1.56426862561966e-29	1.50500011942626e-28
PLEKHG1	1778.20398789222	-0.665193211246483	0.114193886630461	-5.82512103646223	5.70712225100714e-09	1.46266668618147e-08
PLEKHG2	1407.08713917884	0.109242079110179	0.0994804945623633	1.09812561337535	0.27214964233041	0.314052521764232
PLEKHG3	2046.35126738122	-0.0253583669485235	0.0853946182353526	-0.296955094741853	0.766500792688344	0.794514625642706
PLEKHG4	1108.43525325552	-0.555304443299772	0.157836189596791	-3.5182326988402	0.00043443123370982	0.000723700203292853
PLEKHG4B	793.544699664116	0.197416879604713	0.249397585283838	0.791574943999693	0.428608561466303	0.474196899302752
PLEKHG5	1064.43641287223	-1.14380652752415	0.108202679951897	-10.570963011569	4.06300818978883e-26	3.19389711589133e-25
PLEKHG6	1080.07679077529	-0.887490137694108	0.167548321908204	-5.29692047993381	1.17771951375308e-07	2.70091026939679e-07
PLEKHH1	842.018388318825	-0.334827123966224	0.139752367920155	-2.39586011277836	0.0165814171832577	0.023025041173194
PLEKHH2	1115.10469852725	-1.71988816631075	0.154071999352518	-11.1628860113358	6.19473476536813e-29	5.75971536055955e-28
PLEKHH3	1558.69011609064	0.21058283350094	0.102939298290379	2.04569913529925	0.0407859808802244	0.0537574500585305
PLEKHJ1	1253.46573119301	0.214654538170873	0.0916705830347976	2.34158582900462	0.0192020103131136	0.0264312587838241
PLEKHM1	2100.73382713432	-0.591098230288786	0.0640426790635105	-9.22975489052542	2.71251896720765e-20	1.50399829795701e-19
PLEKHM1P	535.28016398654	-0.506219905584642	0.0881086632677478	-5.74540444503536	9.17015316251451e-09	2.31070861648596e-08
PLEKHM2	3679.51802803211	-0.254428043441126	0.0787812430992122	-3.22955101280536	0.00123984760134023	0.00197278586071622
PLEKHM3	1572.64967304254	-1.4847286487866	0.100380648440217	-14.7909848347996	1.67485115699136e-49	4.40178798243279e-48
PLEKHN1	139.07565754331	1.34268943097698	0.195879835637287	6.85465875856287	7.1482946285596e-12	2.25578262953285e-11
PLEKHO1	1789.03483951546	0.448651956031004	0.108926066175608	4.11886678536335	3.80740164032854e-05	7.0592494375474e-05
PLEKHO2	3040.03126029436	-0.443092624608469	0.109025364212723	-4.06412423208179	4.82131429675801e-05	8.85583053530309e-05
PLGLB2	118.599931431415	-0.216248317800644	0.117272823956847	-1.8439763834818	0.0651865820284274	0.0834356503251844
PLIN1	33768.6839365918	-5.13923200916353	0.300646056772455	-17.0939611326855	1.64603170340449e-65	9.72145091048142e-64
PLIN2	5129.62212544461	-1.10668607563881	0.143296751927789	-7.72303671053548	1.13590441304344e-14	4.34864692626413e-14
PLIN3	3915.58321540573	0.691440680898545	0.0820704164278492	8.42496859396849	3.60847023995955e-17	1.64077183431148e-16
PLIN4	59018.6969657695	-5.63470157520768	0.307951864224317	-18.2973452341346	8.68804892015244e-75	8.95436885110352e-73
PLIN5	694.597376399904	-1.2526319966881	0.255271398563864	-4.90705971658127	9.24518907982705e-07	1.97063242227349e-06
PLK1	852.349211296767	3.56300309614384	0.172755405003608	20.624553518713	1.65249118429792e-94	6.51453337129849e-92
PLK1S1	932.390496604277	-0.685733108802899	0.0661793948788077	-10.361731322244	3.70199616346239e-25	2.75102627246175e-24
PLK2	7589.96606041704	0.0563413721223163	0.140544437400744	0.40087941696096	0.688508904758515	0.723227878972623
PLK3	1165.55498728567	-0.86571604283842	0.118399254968099	-7.31183691207916	2.63514830845647e-13	9.21980334502997e-13
PLK4	446.134803838476	1.9028090047491	0.123266463460123	15.4365506345906	9.29395633274347e-54	3.00937161008279e-52
PLLP	472.958447454899	-0.873919459744455	0.154505302397811	-5.65624251195173	1.54722810077213e-08	3.8295777619017e-08
PLN	473.747068150786	-1.36780699493494	0.190744977234498	-7.1708676934302	7.45239009280669e-13	2.52941755001009e-12
PLOD1	8105.4349777193	0.551111959074032	0.0862533979452876	6.38945215148062	1.66481119509822e-10	4.76450231134372e-10
PLOD2	5692.32753357618	0.268247733513965	0.177624642615014	1.51019436022382	0.130993837353312	0.159484390150122
PLOD3	2910.69773041752	0.513417340639796	0.0962060263269323	5.33664428561965	9.46825320638531e-08	2.18986337359182e-07
PLP1	315.426812576663	-2.55250045780776	0.226837639831582	-11.2525437123349	2.25007747543712e-29	2.14389557161135e-28
PLP2	6261.51768453421	0.68923392850895	0.116607689817206	5.91070734348129	3.40641770209764e-09	8.85814656074831e-09
PLRG1	2523.04929738113	-0.0823813015593828	0.0460095814591528	-1.79052490691577	0.0733695668816173	0.0930484719443641
PLS1	941.00695017422	1.22779384266496	0.17302933232531	7.09587112291804	1.28539220718468e-12	4.29799612279374e-12
PLS3	10911.0987692698	-0.643517258033404	0.109324957594202	-5.88627951196691	3.94986094012891e-09	1.02375669238811e-08
PLSCR1	2660.75962769274	0.146451720645725	0.11138904048855	1.31477675005899	0.18858494349526	0.223862991115383
PLSCR3	1619.73321421724	-0.181115539630551	0.0787010213638155	-2.30131117096051	0.0213740487811493	0.0292144730198443
PLSCR4	3267.1744847533	-1.83928672293083	0.116705124384155	-15.7601196403039	5.85220968925186e-56	2.11175044827946e-54
